,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84,X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,X100,X101,X102,X103,X104,X105,X106,X107,X108,X109,X110,X111,X112,X113,X114,X115,X116,X117,X118,X119,X120,X121,X122,X123,X124,X125,X126,X127,X128,X129,X130,X131,X132,X133,X134,X135,X136,X137,X138,X139,X140,X141,X142,X143,X144,X145,X146,X147,X148,X149,X150,X151,X152,Class
67,51,22,304,0.6525198938992043,0.002652519893899204,0.4791666666666667,0.06748466257668713,0,17,287,1,14,7,11,40,36,86,36,73,0.15584415584415584,0.3722943722943723,0.15584415584415584,0.31601731601731603,231,494.1875,22.23032838263979,55.0,18.0,32.0,13.0,41.0,6.0,13.0,17.0,1.6744186046511629,3.6666666666666665,1.4657534246575343,0.8611111111111112,215,131,0.6093023255813953,0.3786127167630058,97,12,6,22,78,104,8,2,3,14,70,55,81,0.0,0.05592105263157895,0.9440789473684208,0.045454545454545456,0.6363636363636364,0.3181818181818182,0.7843137254901961,0.7534246575342466,0.2465753424657534,0.16666666666666666,0.3611111111111111,0.4722222222222222,0.37209302325581395,0.1511627906976744,0.4767441860465117,0.4511627906976744,0.055813953488372085,0.027906976744186046,0.10232558139534884,0.3627906976744186,0.7938931297709924,0.06106870229007633,0.015267175572519085,0.022900763358778626,0.1068702290076336,0.3398058252427185,0.2669902912621359,0.3932038834951456,79,31,14,21,257,8,118,0,3.9023,0.59,13,14,0,3,1,0,0,1,0,7,1,1,1,4,411,1623,1212,0.33910891089108897,560,1474,914,0.6126914660831511,5,3,6,6,2,4,2,6,5,9,3,4,6,4,3,5,3,4,3,3,3,4,6,4,6,4,3,4,3,3,4,6,6,6,2,3,2,2,1.0
68,5,2,297,0.3125,0.042763157894736836,0.5708154506437768,0.006688963210702341,0,18,279,0,0,2,4,1,50,118,61,80,0.16181229773462782,0.3818770226537217,0.19741100323624594,0.2588996763754045,309,668.6875,25.858992633124753,38.0,42.0,54.0,38.0,26.0,38.0,17.0,6.0,1.7457627118644068,1.639344262295082,1.775,1.72,546,66,0.12087912087912088,0.10784313725490197,97,12,7,9,421,50,5,1,3,7,368,89,73,0.0,0.060606060606060615,0.9393939393939394,0.0,0.0,1.0,0.2,0.475,0.525,0.6229508196721312,0.2786885245901639,0.09836065573770493,0.4576271186440678,0.3220338983050847,0.22033898305084745,0.17765567765567766,0.02197802197802198,0.01282051282051282,0.016483516483516484,0.7710622710622711,0.7575757575757576,0.07575757575757576,0.015151515151515154,0.045454545454545456,0.10606060606060606,0.6943396226415094,0.16792452830188678,0.13773584905660374,421,25,7,27,197,13,78,0,5.2654,0.24,31,16,0,3,5,1,2,1,1,11,1,2,6,2,547,1851,1304,0.4194785276073621,482,1916,1434,0.336122733612273,5,6,6,3,6,6,4,6,6,6,9,6,7,6,3,3,6,7,3,3,3,6,6,9,13,9,3,5,3,6,4,3,6,5,3,3,3,3,1.0
69,118,51,317,0.8456790123456791,0.00205761316872428,0.5074946466809421,0.13858695652173916,2,11,304,0,40,11,6,112,157,195,102,198,0.24079754601226994,0.299079754601227,0.15644171779141106,0.30368098159509205,652,1501.5,38.74919353999513,93.0,105.0,77.0,62.0,56.0,39.0,37.0,26.0,2.0,1.9901960784313728,1.5505050505050506,1.1528662420382163,1421,221,0.15552427867698804,0.1345919610231425,347,33,28,50,963,166,17,3,3,32,822,231,295,0.006309148264984227,0.03470031545741325,0.9589905362776026,0.0,0.7843137254901961,0.215686274509804,0.9491525423728814,0.4696969696969697,0.5303030303030303,0.38235294117647056,0.3627450980392157,0.2549019607843137,0.3948717948717949,0.31794871794871793,0.2871794871794872,0.2441942294159043,0.02322308233638283,0.019704433497536943,0.03518648838845883,0.6776917663617171,0.751131221719457,0.07692307692307693,0.013574660633484163,0.013574660633484163,0.14479638009049775,0.6097922848664689,0.17136498516320475,0.2188427299703264,963,45,34,31,356,16,199,0,2.7846,0.72,37,25,0,11,9,4,2,2,1,16,4,4,4,4,927,4044,3117,0.297401347449471,1093,3878,2785,0.39245960502692995,3,3,3,7,4,2,1,4,4,3,2,5,7,5,3,3,2,5,2,3,4,2,4,4,6,4,2,2,2,2,3,2,4,5,2,1,4,2,
70,108,79,72,0.9652509652509652,0.003861003861003861,0.4878048780487805,0.5231788079470199,0,8,64,0,55,24,10,98,44,71,25,88,0.19298245614035087,0.31140350877192985,0.10964912280701754,0.3859649122807017,228,587.5,24.23839928708164,39.0,49.0,31.0,26.0,14.0,11.0,9.0,5.0,1.5774647887323945,2.16,1.9318181818181817,1.0454545454545454,485,89,0.18350515463917524,0.15505226480836234,102,15,13,20,335,58,6,3,1,21,304,76,87,0.0,0.1111111111111111,0.8888888888888888,0.0,0.6962025316455697,0.3037974683544304,0.9074074074074074,0.4431818181818182,0.5568181818181818,0.44,0.36,0.2,0.4366197183098591,0.3661971830985916,0.19718309859154928,0.21030927835051547,0.030927835051546393,0.026804123711340205,0.041237113402061855,0.6907216494845361,0.651685393258427,0.06741573033707865,0.033707865168539325,0.011235955056179777,0.2359550561797753,0.6509635974304069,0.16274089935760172,0.18629550321199145,335,29,21,21,150,16,101,0,1.9081,0.85,27,21,0,0,1,1,0,0,0,3,0,1,1,1,526,1767,1241,0.4238517324738111,515,1778,1263,0.407759303246239,1,3,2,2,2,2,1,1,3,2,3,2,2,2,2,1,1,2,1,2,1,2,2,2,8,2,2,2,1,2,2,2,2,8,2,1,2,2,1.0
71,60,21,298,0.7018469656992085,0.03430079155672823,0.5409356725146199,0.06583072100313479,0,18,280,0,11,10,8,52,28,25,44,109,0.13592233009708735,0.12135922330097088,0.21359223300970875,0.529126213592233,206,1154.25,33.974254958718376,104.0,5.0,7.0,2.0,16.0,21.0,5.0,18.0,0.44,1.1590909090909092,1.5504587155963303,1.0,501,174,0.3473053892215569,0.2577777777777778,272,57,47,44,81,145,17,2,0,10,117,90,286,0.0,0.060402684563758385,0.9395973154362416,0.0,0.5238095238095238,0.4761904761904762,0.8666666666666667,0.9541284403669724,0.045871559633027525,0.4772727272727273,0.11363636363636365,0.4090909090909091,0.28,0.08,0.64,0.5429141716566867,0.11377245508982035,0.093812375249501,0.08782435129740519,0.16167664670658682,0.8333333333333334,0.09770114942528736,0.011494252873563218,0.0,0.05747126436781608,0.23732251521298176,0.18255578093306288,0.5801217038539553,81,28,10,19,272,7,87,0,3.4883,0.56,13,9,0,2,1,0,0,1,0,6,1,0,0,5,401,1799,1398,0.286838340486409,592,1608,1016,0.582677165354331,6,2,4,4,2,4,3,6,6,4,5,3,5,3,2,2,2,3,2,2,3,2,4,4,4,4,4,4,2,4,4,4,4,4,2,2,2,2,0.0
72,43,47,17,0.9906542056074766,0.0,0.4257425742574257,0.734375,0,1,16,0,37,10,10,33,7,19,38,14,0.08974358974358974,0.2435897435897436,0.4871794871794872,0.1794871794871795,78,132.25,11.5,13.0,1.0,4.0,3.0,12.0,13.0,22.0,3.0,1.263157894736842,1.263157894736842,1.8571428571428568,0.0,79,60,0.7594936708860759,0.4316546762589928,41,7,3,3,25,50,2,0,1,7,23,13,39,0.0,0.05882352941176471,0.9411764705882352,0.0,0.7872340425531915,0.2127659574468085,0.7674418604651163,0.9285714285714286,0.07142857142857142,0.34210526315789475,0.5789473684210527,0.07894736842105263,0.21052631578947367,0.15789473684210525,0.631578947368421,0.5189873417721519,0.08860759493670886,0.0379746835443038,0.0379746835443038,0.3164556962025317,0.8333333333333334,0.03333333333333333,0.0,0.016666666666666666,0.11666666666666667,0.30666666666666664,0.17333333333333334,0.52,25,8,7,4,59,3,52,2,1.8034,0.95,0,1,0,3,2,1,1,0,0,1,0,1,0,0,97,504,407,0.238329238329238,232,369,137,1.6934306569343105,2,2,2,3,1,1,1,2,2,2,2,2,2,2,2,1,1,2,2,2,1,2,3,2,2,2,2,2,1,2,2,3,3,2,1,1,2,1,0.0
73,107,70,78,0.9725490196078432,0.0039215686274509795,0.5020242914979757,0.472972972972973,1,5,72,0,67,3,3,104,42,61,15,11,0.32558139534883723,0.4728682170542636,0.11627906976744184,0.08527131782945736,129,417.6875,20.43740443402733,9.0,2.0,35.0,19.0,7.0,5.0,9.0,1.0,2.2459016393442623,2.2666666666666666,1.0909090909090908,0.5952380952380952,551,88,0.15970961887477314,0.13771517996870108,139,15,10,17,370,58,4,4,1,21,336,75,119,0.01282051282051282,0.0641025641025641,0.9230769230769232,0.0,0.9571428571428572,0.042857142857142864,0.97196261682243,0.8181818181818182,0.18181818181818185,0.3333333333333333,0.6,0.06666666666666668,0.5737704918032787,0.3114754098360656,0.11475409836065575,0.25226860254083483,0.02722323049001815,0.01814882032667877,0.030852994555353907,0.6715063520871143,0.6590909090909091,0.045454545454545456,0.045454545454545456,0.011363636363636364,0.23863636363636365,0.6339622641509434,0.14150943396226415,0.2245283018867925,370,27,22,19,121,12,73,1,1.8762,0.45,24,13,0,0,3,1,0,2,0,6,1,1,4,0,363,1378,1015,0.357635467980296,387,1354,967,0.400206825232678,1,2,2,1,2,2,1,2,3,2,2,2,2,2,2,1,1,2,2,2,1,2,2,2,4,2,1,2,1,2,2,2,2,4,2,1,2,2,0.0
74,81,62,53,0.9132653061224488,0.020408163265306117,0.4728260869565217,0.5391304347826087,0,2,51,0,53,9,6,75,52,50,19,95,0.2407407407407408,0.2314814814814815,0.08796296296296298,0.4398148148148148,216,731.5,27.04625667259705,19.0,76.0,25.0,14.0,11.0,11.0,4.0,4.0,1.72,2.263157894736842,1.8421052631578947,1.2115384615384617,460,116,0.25217391304347825,0.2013888888888889,125,14,17,12,292,90,7,1,1,17,259,78,110,0.0,0.03773584905660377,0.9622641509433962,0.0,0.8548387096774194,0.14516129032258066,0.9259259259259259,0.2,0.8,0.5789473684210527,0.21052631578947367,0.21052631578947367,0.5,0.28,0.22,0.2717391304347826,0.03043478260869565,0.03695652173913044,0.02608695652173913,0.6347826086956522,0.7758620689655172,0.0603448275862069,0.008620689655172414,0.008620689655172414,0.14655172413793102,0.5794183445190156,0.17449664429530198,0.2460850111856823,292,19,17,26,117,17,82,0,1.8977,0.67,23,13,0,0,8,3,0,0,5,6,3,1,0,2,449,1754,1305,0.344061302681992,562,1641,1079,0.5208526413345689,2,2,1,2,2,1,1,2,3,2,2,1,2,2,1,1,1,2,1,2,1,2,3,2,6,2,2,1,1,2,2,2,3,5,2,1,2,2,0.0
75,61,28,162,0.8844621513944223,0.00796812749003984,0.5082644628099173,0.14736842105263154,0,4,158,0,19,9,12,49,84,128,39,50,0.2790697674418605,0.425249169435216,0.12956810631229235,0.16611295681063126,301,1202.6875,34.67978517811205,32.0,18.0,71.0,45.0,12.0,8.0,30.0,1.0,2.59375,1.0512820512820509,1.72,0.8214285714285714,1153,162,0.14050303555941024,0.12319391634980988,253,26,20,21,833,132,8,3,2,17,708,173,190,0.0,0.02469135802469136,0.9753086419753086,0.0,0.6785714285714286,0.32142857142857145,0.8032786885245902,0.64,0.36,0.20512820512820512,0.7692307692307693,0.02564102564102564,0.5546875,0.3515625,0.09375,0.2194275802254987,0.022549869904596703,0.017346053772766698,0.018213356461405032,0.7224631396357328,0.8148148148148148,0.04938271604938271,0.018518518518518517,0.012345679012345678,0.10493827160493828,0.6610644257703081,0.161531279178338,0.17740429505135388,833,21,17,23,145,9,45,0,2.8469,0.89,29,7,0,0,2,0,0,1,1,8,2,1,5,0,850,2959,2109,0.4030346135609289,873,2936,2063,0.4231701405719829,5,4,4,3,2,3,3,3,4,3,4,3,4,3,3,3,2,3,2,2,2,3,4,3,5,3,3,3,2,4,3,3,4,4,2,3,2,2,0.0
76,65,26,386,0.7484276729559748,0.020964360587002098,0.535377358490566,0.06310679611650485,3,16,367,1,9,16,13,52,46,63,42,116,0.17228464419475656,0.2359550561797753,0.15730337078651685,0.4344569288389513,267,870.6875,29.50741432250545,72.0,44.0,26.0,15.0,22.0,23.0,10.0,9.0,2.9682539682539684,2.0476190476190474,1.4913793103448276,0.9347826086956522,415,58,0.13975903614457832,0.1226215644820296,85,9,6,11,304,37,6,3,0,12,255,78,64,0.007772020725388602,0.04145077720207254,0.9507772020725388,0.038461538461538464,0.3461538461538461,0.6153846153846154,0.8,0.6206896551724138,0.3793103448275862,0.5476190476190477,0.2380952380952381,0.21428571428571427,0.4126984126984127,0.2380952380952381,0.3492063492063492,0.20481927710843373,0.02168674698795181,0.014457831325301203,0.02650602409638554,0.7325301204819277,0.6379310344827587,0.10344827586206896,0.05172413793103448,0.0,0.206896551724138,0.6423173803526449,0.1964735516372796,0.16120906801007556,305,31,15,24,334,13,136,0,3.4805,0.85,26,13,0,5,3,1,0,1,1,7,3,0,0,4,463,1597,1134,0.408289241622575,412,1648,1236,0.33333333333333304,3,3,3,6,3,3,2,3,3,4,4,4,4,3,4,3,2,4,3,4,2,3,3,3,10,4,2,4,3,2,4,4,6,9,2,3,2,2,0.0
77,47,17,354,0.6339712918660287,0.0215311004784689,0.5133689839572193,0.04582210242587601,0,5,349,0,10,7,6,41,83,114,89,176,0.17965367965367965,0.24675324675324675,0.19264069264069264,0.3809523809523809,462,1355.25,36.81372026839993,45.0,131.0,42.0,28.0,44.0,23.0,56.0,10.0,1.649122807017544,0.9662921348314608,1.7897727272727273,1.3614457831325302,820,161,0.19634146341463413,0.16411824668705402,210,25,16,17,552,129,3,0,4,25,462,165,172,0.0,0.014124293785310734,0.9858757062146892,0.0,0.5882352941176471,0.4117647058823529,0.8723404255319149,0.2556818181818182,0.7443181818181818,0.25842696629213485,0.6292134831460674,0.11235955056179776,0.3684210526315789,0.2456140350877193,0.3859649122807017,0.25609756097560976,0.03048780487804878,0.01951219512195122,0.02073170731707317,0.6731707317073171,0.8012422360248447,0.018633540372670808,0.0,0.024844720496894408,0.15527950310559005,0.5782227784730913,0.2065081351689612,0.21526908635794745,552,30,25,29,306,9,79,0,3.7091,0.7,32,13,1,29,7,0,4,2,1,15,2,3,2,8,714,3150,2436,0.293103448275862,894,2970,2076,0.430635838150289,3,3,3,6,5,3,4,5,4,3,4,5,3,5,3,4,3,4,2,3,3,3,6,4,8,4,4,6,3,5,4,6,6,5,3,3,2,3,0.0
78,30,21,356,0.457002457002457,0.13267813267813267,0.5107142857142857,0.055702917771883284,0,23,333,1,11,9,3,27,115,85,118,50,0.3125,0.2309782608695652,0.32065217391304346,0.1358695652173913,368,754.5,27.46816338964075,45.0,5.0,23.0,23.0,39.0,40.0,35.0,43.0,1.376470588235294,1.2711864406779658,1.46,1.0782608695652174,357,144,0.4033613445378152,0.2874251497005988,189,32,31,33,72,106,15,2,1,20,91,62,201,0.0,0.06460674157303371,0.9353932584269664,0.047619047619047616,0.5238095238095238,0.42857142857142855,0.9,0.9,0.1,0.3389830508474576,0.2966101694915254,0.3644067796610169,0.27058823529411763,0.27058823529411763,0.4588235294117647,0.5294117647058824,0.0896358543417367,0.08683473389355742,0.09243697478991596,0.2016806722689076,0.7361111111111112,0.10416666666666667,0.013888888888888888,0.006944444444444444,0.1388888888888889,0.2570621468926554,0.1751412429378531,0.5677966101694916,73,43,20,24,332,8,142,1,3.9708,0.78,17,5,0,23,7,2,3,1,1,13,4,5,2,2,262,1401,1139,0.230026338893767,667,996,329,2.0273556231003003,3,4,9,4,4,3,3,5,4,5,3,6,21,6,4,33,3,6,4,4,4,4,4,3,6,3,5,5,2,3,5,4,4,5,3,4,2,3,0.0
79,47,14,169,0.7086956521739131,0.026086956521739132,0.5824742268041238,0.07650273224043716,2,21,146,0,5,9,3,44,20,35,37,38,0.15384615384615385,0.2692307692307692,0.2846153846153846,0.2923076923076923,130,53.25,7.297259759663213,32.0,6.0,10.0,2.0,23.0,19.0,4.0,14.0,1.4285714285714286,1.135135135135135,1.6052631578947367,0.85,205,100,0.4878048780487805,0.3278688524590164,106,23,23,12,41,72,6,0,3,19,44,38,112,0.01183431952662722,0.1242603550295858,0.863905325443787,0.0,0.35714285714285715,0.6428571428571429,0.9361702127659576,0.8421052631578947,0.15789473684210525,0.5135135135135135,0.10810810810810813,0.3783783783783784,0.2857142857142857,0.057142857142857134,0.6571428571428571,0.5170731707317073,0.11219512195121953,0.11219512195121953,0.05853658536585366,0.2,0.72,0.06,0.0,0.03,0.19,0.2268041237113402,0.1958762886597938,0.5773195876288659,41,42,21,15,166,6,70,1,3.5060000000000002,0.57,3,12,0,0,5,1,0,3,1,4,3,1,0,0,234,1172,938,0.249466950959488,462,944,482,0.95850622406639,4,3,11,5,2,4,2,5,4,3,2,4,9,4,2,3,3,4,2,2,2,4,5,4,6,4,4,4,3,4,2,5,5,6,2,3,2,2,0.0
80,63,23,369,0.5538461538461539,0.015384615384615384,0.5234375,0.05867346938775511,0,20,349,2,15,6,13,50,29,74,37,177,0.0914826498422713,0.2334384858044164,0.1167192429022082,0.5583596214511041,317,3473.1875,58.933755183256395,163.0,14.0,32.0,16.0,26.0,6.0,18.0,13.0,1.5405405405405406,1.4324324324324325,1.3785310734463276,0.6551724137931034,454,156,0.3436123348017621,0.2557377049180328,176,43,30,39,166,104,9,3,4,36,170,109,165,0.0,0.05420054200542008,0.94579945799458,0.08695652173913042,0.6521739130434783,0.2608695652173913,0.7936507936507936,0.9209039548022598,0.07909604519774012,0.16216216216216214,0.4864864864864865,0.35135135135135137,0.4324324324324325,0.21621621621621626,0.35135135135135137,0.3876651982378855,0.0947136563876652,0.06607929515418502,0.08590308370044053,0.3656387665198238,0.6666666666666666,0.0576923076923077,0.019230769230769232,0.02564102564102564,0.2307692307692308,0.3828828828828829,0.2454954954954955,0.3716216216216216,168,56,36,29,337,9,96,0,4.0695,0.64,8,13,0,2,6,0,0,3,3,16,3,2,1,10,748,2689,1941,0.3853683668212261,850,2587,1737,0.4893494530800229,6,5,4,7,2,4,4,5,5,4,5,6,8,6,3,3,3,6,2,2,3,4,7,5,6,5,5,3,3,5,3,7,7,6,1,3,2,2,0.0
81,27,14,326,0.4659400544959128,0.04632152588555858,0.5797101449275363,0.041176470588235294,3,10,313,0,9,5,9,18,29,68,60,17,0.16666666666666666,0.3908045977011495,0.3448275862068966,0.09770114942528736,174,446.25,21.12463017427761,17.0,0.0,16.0,10.0,42.0,18.0,22.0,20.0,1.3235294117647058,1.55,1.5294117647058822,1.0689655172413792,402,132,0.3283582089552239,0.24719101123595505,192,32,22,20,136,99,10,3,3,17,124,78,183,0.009202453987730062,0.030674846625766868,0.9601226993865032,0.0,0.6428571428571429,0.35714285714285715,0.6666666666666666,1.0,0.0,0.3,0.3666666666666665,0.3333333333333333,0.2352941176470588,0.14705882352941174,0.6176470588235294,0.4776119402985074,0.07960199004975124,0.05472636815920398,0.04975124378109453,0.3383084577114428,0.75,0.07575757575757576,0.022727272727272728,0.022727272727272728,0.12878787878787878,0.3220779220779221,0.2025974025974026,0.4753246753246753,136,30,20,22,273,4,58,0,4.3972,0.72,10,8,0,11,2,0,1,0,1,3,1,2,0,0,663,2639,1976,0.335526315789474,919,2383,1464,0.6277322404371589,6,4,4,8,3,3,3,6,6,9,3,4,4,4,4,3,5,4,3,3,4,4,8,5,5,12,6,3,3,4,6,8,8,5,3,3,3,3,0.0
82,73,83,50,0.9805825242718448,0.0,0.44102564102564096,0.6240601503759399,0,2,48,0,66,17,4,69,93,75,41,266,0.1957894736842105,0.15789473684210525,0.0863157894736842,0.56,475,7576.1875,87.04129766955454,33.0,233.0,22.0,32.0,21.0,22.0,9.0,10.0,1.2133333333333334,1.2682926829268293,1.518796992481203,1.2365591397849462,599,78,0.1302170283806344,0.11521418020679468,121,18,17,6,437,59,4,0,0,15,370,122,90,0.0,0.04,0.96,0.0,0.7951807228915663,0.20481927710843373,0.9452054794520548,0.12406015037593986,0.8759398496240601,0.5365853658536586,0.2195121951219512,0.24390243902439024,0.2933333333333333,0.4266666666666667,0.28,0.2020033388981636,0.030050083472454088,0.028380634390651086,0.01001669449081803,0.7295492487479132,0.7564102564102564,0.05128205128205128,0.0,0.0,0.19230769230769232,0.6357388316151202,0.2096219931271477,0.15463917525773194,437,17,15,18,121,12,85,1,1.6891,0.83,25,20,1,1,4,1,0,0,3,11,4,2,0,5,538,1592,1054,0.510436432637571,471,1659,1188,0.396464646464646,1,1,1,2,2,1,1,2,2,1,2,2,1,2,1,1,1,2,1,2,1,2,2,2,4,2,2,1,1,2,2,2,2,3,2,1,2,2,0.0
83,73,71,52,0.9387755102040816,0.03571428571428571,0.4619883040935672,0.5772357723577236,0,2,50,0,61,10,10,63,46,24,29,30,0.3565891472868217,0.18604651162790686,0.2248062015503876,0.2325581395348837,129,68.1875,8.257572282456872,25.0,5.0,7.0,3.0,14.0,3.0,18.0,8.0,0.9583333333333334,1.0689655172413792,0.9666666666666668,0.5869565217391305,277,122,0.4404332129963899,0.3057644110275689,152,19,14,16,76,93,9,1,2,17,76,52,138,0.0,0.038461538461538464,0.9615384615384616,0.0,0.8591549295774648,0.14084507042253522,0.8630136986301371,0.8333333333333334,0.16666666666666666,0.10344827586206896,0.6206896551724138,0.27586206896551724,0.2916666666666667,0.125,0.5833333333333334,0.5487364620938628,0.06859205776173287,0.05054151624548736,0.05776173285198556,0.2743682310469314,0.7622950819672131,0.07377049180327869,0.008196721311475409,0.016393442622950817,0.13934426229508196,0.2857142857142857,0.19548872180451127,0.5187969924812029,76,19,17,20,106,14,65,0,1.7181,0.9,12,11,1,10,3,1,1,1,0,4,2,1,1,0,307,1180,873,0.351660939289805,449,1038,589,0.762308998302207,2,2,4,2,2,2,1,2,2,2,2,3,15,3,2,1,2,2,1,2,1,2,2,2,3,2,2,2,0,2,1,2,2,3,1,1,1,1,0.0
84,181,102,395,0.8716814159292036,0.016224188790560472,0.4857142857142857,0.2052313883299799,2,31,362,1,65,36,22,159,72,145,93,210,0.13846153846153847,0.27884615384615385,0.17884615384615385,0.40384615384615385,520,2839.5,53.286959004994834,188.0,22.0,46.0,18.0,81.0,29.0,34.0,30.0,1.4896551724137932,1.8387096774193548,1.823809523809524,1.1111111111111112,548,306,0.5583941605839416,0.3583138173302108,274,37,33,41,163,252,23,4,3,24,175,98,258,0.005063291139240506,0.07848101265822785,0.9164556962025316,0.00980392156862745,0.6372549019607843,0.35294117647058826,0.8784530386740331,0.8952380952380953,0.10476190476190476,0.3118279569892473,0.3655913978494624,0.3225806451612903,0.31724137931034485,0.12413793103448276,0.5586206896551724,0.5,0.06751824817518247,0.06021897810218978,0.07481751824817519,0.2974452554744525,0.8235294117647058,0.07516339869281045,0.013071895424836602,0.00980392156862745,0.0784313725490196,0.3295668549905838,0.1845574387947269,0.4858757062146893,164,57,26,24,498,13,303,0,2.6625,0.66,17,12,0,16,11,0,2,5,4,18,0,5,6,7,673,2924,2251,0.298978231896935,882,2715,1833,0.4811783960720129,2,3,2,3,2,2,1,4,2,6,3,2,10,2,6,4,3,2,3,3,2,2,3,2,3,2,4,2,0,2,3,3,3,3,3,2,1,3,0.0
85,41,11,186,0.7310924369747899,0.0,0.5495495495495496,0.05583756345177665,0,13,173,1,5,5,6,35,50,60,45,15,0.29411764705882354,0.35294117647058826,0.2647058823529412,0.08823529411764706,170,281.25,16.770509831248418,12.0,3.0,18.0,28.0,14.0,38.0,5.0,2.0,1.95,1.4888888888888892,1.5333333333333334,1.32,1014,100,0.09861932938856016,0.08976660682226212,198,33,23,20,740,69,12,3,3,13,641,122,183,0.0,0.06989247311827956,0.9301075268817204,0.09090909090909093,0.4545454545454545,0.4545454545454545,0.8536585365853658,0.8,0.2,0.8444444444444444,0.1111111111111111,0.04444444444444445,0.3,0.4666666666666667,0.2333333333333333,0.1952662721893491,0.03254437869822485,0.02268244575936884,0.01972386587771203,0.7297830374753451,0.69,0.12,0.03,0.03,0.13,0.6775898520084567,0.12896405919661733,0.19344608879492609,741,26,13,27,138,10,47,0,3.3035,0.53,35,8,0,0,3,1,1,1,0,2,1,1,0,0,680,2350,1670,0.407185628742515,684,2346,1662,0.411552346570397,6,4,4,4,4,2,3,4,6,4,4,5,3,5,4,3,2,3,3,2,2,3,4,5,4,5,5,3,2,4,2,4,4,4,3,3,4,3,1.0
86,89,66,79,0.9829059829059827,0.0,0.4488888888888889,0.4551724137931034,0,4,75,0,45,21,4,85,29,21,24,46,0.2416666666666667,0.175,0.2,0.38333333333333336,120,93.5,9.669539802906858,43.0,3.0,7.0,3.0,11.0,7.0,9.0,8.0,1.761904761904762,1.4166666666666667,1.173913043478261,2.3793103448275863,149,98,0.6577181208053692,0.3967611336032389,84,11,13,8,33,83,3,0,0,12,37,33,75,0.0,0.05063291139240506,0.9493670886075948,0.0,0.6818181818181818,0.3181818181818182,0.9550561797752808,0.9347826086956522,0.06521739130434782,0.2916666666666667,0.375,0.3333333333333333,0.3333333333333333,0.14285714285714285,0.5238095238095238,0.5637583892617449,0.0738255033557047,0.08724832214765099,0.053691275167785234,0.2214765100671141,0.8469387755102041,0.030612244897959183,0.0,0.0,0.12244897959183673,0.25517241379310346,0.2275862068965517,0.5172413793103449,33,16,12,18,128,15,74,1,1.8464,0.65,6,10,0,2,1,0,1,0,0,8,1,3,0,4,140,730,590,0.23728813559321998,312,558,246,1.26829268292683,2,3,2,3,1,1,1,3,2,3,2,2,2,2,2,1,1,2,1,2,1,1,3,2,2,2,3,1,1,2,2,3,3,2,2,1,2,2,1.0
